0,1,2,3
0.9422359552650443,0.9926411199910972,0.6699440882089143,0.04521541456375496
0.3406234427724547,0.12542179414768148,0.3060658500471104,0.7408135257056
0.1615370309667662,0.0070549554829944655,0.009229616375710042,0.18320294677583893
0.9020603555082516,0.0006445102170885481,0.0056053561288974775,0.12145462815637732
0.7139776085145005,0.001860121377795875,0.00577619161474398,0.12491582972417475
0.003323725176969883,0.017337562731616664,0.04099947634282116,0.4102275000541339
0.6453921048064882,0.5646123817328578,0.4636203672492673,0.6962609715002305
0.010549875976120116,0.012257439435561755,0.021851861869001073,0.31482490155806553
0.017344954000878987,0.02108315244542527,0.05655131521676898,0.4542917485239496
0.004889021126000981,0.0178589040433516,0.04316343081911175,0.41754822576336625
0.9996048709346419,0.9999751976558798,0.7996651632904048,3.583141366211379e-06
0.2608089589464534,0.08265407610274159,0.2423816865670279,0.684207575465588
0.001745936435049611,0.016607597010736126,0.03799426597946651,0.3993125827198242
0.006869856431225396,0.01841886891534694,0.0454811716728243,0.42491319428048147
0.017614194579148035,0.011501168789598754,0.01943631861863704,0.2961877025841474
0.4326809683177033,0.2038625562183793,0.3766022069450467,0.7916056448635193
0.579050724526067,0.0027921667145044834,0.006037548135500014,0.13001740633366948
0.7388951165722095,0.7656605832195914,0.4687847570209407,0.5028329950210848
0.6786832038587964,0.0020956609991386157,0.005830592665962181,0.12600399567655315
0.004006242705626328,0.013211686456258143,0.025185208364503622,0.33695871502184094
0.016088016489484325,0.011652974034618924,0.019896335008508525,0.29993251925661635
0.9551307948352632,0.9954021170425797,0.6877939430826007,0.029546240501851055
0.005821854452617292,0.012883548588571929,0.02401964595145097,0.32957745876255357
0.10167807619683555,0.008153219421301827,0.010924238079884739,0.20680755612446092
0.9925199090102528,0.9995340151904153,0.7704095088580393,0.0011635702656157874
0.6224540153468789,0.5150588333987592,0.4623914564128593,0.7291249371718462
0.00040834933237154925,0.015700549963058162,0.034409168339523725,0.3847218740936664
0.9976012192987025,0.9998506895444021,0.7905192800869051,0.00012822607949075922
0.5131853919483789,0.30977365663566525,0.4279552801107094,0.8040259323024671
0.011864024738463708,0.01210564741433831,0.02134166994475726,0.3111190258025673
0.03788728913485706,0.010097764200543913,0.015329973153546728,0.2582998518564467
0.009281400840073561,0.012411213384612681,0.02237495408116902,0.31852077120004485
0.035314225054548065,0.010238834842335811,0.01570088667707368,0.26210856734904436
0.9660920477232433,0.9971136144295457,0.705348098141153,0.0182902852615586
0.0997645461873834,0.03606386406002265,0.11990862740311804,0.5559624950451562
0.0040517578772375495,0.017593876260909656,0.04206269606203731,0.41388135209604016
0.040636464751467205,0.009958020080224318,0.014965996678965462,0.2545016358781654
1.0,1.0,0.8015661240838201,3.9940458504923634e-11
0.36427991692162165,0.004586069436530987,0.006906392523096521,0.14564005987175407
0.06650815813692745,0.009003889532046476,0.012638047639404733,0.22828184638516344
0.058723167370179796,0.02866249387985535,0.08972672361619066,0.5151337853157764
0.8250408691282434,0.0011440836910009704,0.005652541770027563,0.12244041499004271
0.08779173867959078,0.033820061680188834,0.1111196072912776,0.544865032504397
0.29103519830692237,0.0967523099094215,0.2664727748013991,0.7063359028630039
0.006900044954587625,0.012723887740919175,0.02345933154854844,0.32589366018471383
0.5998358555747088,0.46774085364751034,0.4593742983136599,0.7554205003120045
0.35817592976483437,0.13755004302519974,0.3199636391004094,0.7521907932167478
0.07672679029832308,0.008726231635904894,0.012041605686864004,0.22099234918187946
0.43569829741264343,0.003918812388316097,0.00652796332593979,0.13897667487533547
0.6685883391220777,0.61556696643039,0.4636762650718795,0.656736824559423
0.7154330856414033,0.7173344744720764,0.46477176229417144,0.5591314752607625
0.057750672913304935,0.009283858118793654,0.013269293925381313,0.23568618261863378
