% Filename : LM_Couette_R0500_100PI_RSTE_ww_prof.dat 
% 
% Description : Terms in Reynolds stress transport equation for w'w'
% 
% Total number of data points  : 128
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent Couette flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Extreme-scale motions in turbulent plane Couette flows, 
%    2018, Journal of Fluid Mechanics, vol. 842, pp. 128-145 
% 
% The paper can be found at http://doi.org/10.1017/jfm.2018.131 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mnlee@sandia.gov) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 15360 
%  Grid (wall-normal)      ny = 256 
%  Grid (spanwise)         nz = 1536 
%  Streamwise domain size  Lx = 100pi 
%  Spanwise domain size    Lz = 5pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 1.00000e-04 
%  channel half width   delta = 1.000 
%  Velocity at wall    U_mean = (+/-) 1.000 
%  Friction vel         u_tau = 5.01370e-02 
%  Re_tau              Re_tau =  501.370 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 3/7/2018.
% 
% 
% 
% Remark: (u_i=w, u_j=w)
% 
%    y/delta              : Grid point in wall-normal direction, Normalized by channel half width 
%    y^+                  : Grid point in wall-normal direction 
%    Production           :  -<u_i' u_k'> dU_j/dU_k + -<u_j' u_k'> dU_i/dx_k 
%    Turbulent Transport  : - d<u_i'u_j'u_k'>/dx_k 
%    Viscous Transport    : nu d^2 <u_i'u_k'> / dx_k dx_k 
%    Pressure Strain      : <p(du_i'/dx_j' + du_j'/dx_i')> 
%    Pressure Transport   : - ( d<pu_i'>/dx_j + d<pu_j'>/dx_i ) 
%    Viscous Dissipation  : 2 nu <du_i'/dx_k du_j'/dx_k> 
%    Balance : Production + Turb_Trans + Visc_Trans + Press_Strain + Press_Trans - Vis_Diss 
% 
% *   Estimated standard deviations of datasets in this file are in the file: LM_Couette_R0500_100PI_RSTE_ww_stdev.dat 
% 
% **  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% *** Production should be zero due to (statistical) symmetries in the flow.
%     It is reported here none-the-less as an indicator of the quality of the statistics.  
% 
% **** Analytic values of Pressure_Transport are zero everywhere. These are reported here only for completeness of data with other quantities. 
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                   Production          Turbulent_Transport        Viscous_Transport       Pressure_Strain         Pressure_Transport        Viscous_Dissipation           Balance        
%--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00   -4.203794649334210e-11    1.762479401354443e-01    2.441275437369437e-22    0.000000000000000e+00    1.762521001808679e-01   -4.160087461485551e-06
    1.137017775942883e-05    5.700667374353908e-03    3.760955762182665e-16   -2.368622976741316e-11    1.755068437607289e-01    2.505023153048090e-04    0.000000000000000e+00    1.757554520939423e-01    1.893958405579932e-06
    5.684907886405188e-05    2.850242942539999e-02    4.708973688549709e-14   -6.246688493265206e-09    1.725517316413122e-01    1.243136738096747e-03    0.000000000000000e+00    1.737874828569977e-01    7.379275769797689e-06
    1.591698193881275e-04    7.980299126064701e-02    1.037755231025402e-12   -1.404221216015428e-07    1.660288747753770e-01    3.422635811595491e-03    0.000000000000000e+00    1.694487965223823e-01    2.573643506365020e-06
    3.410564671805227e-04    1.709955214777642e-01    1.028237906690534e-11   -1.442615161543129e-06    1.549542981465942e-01    7.119061455917429e-03    0.000000000000000e+00    1.620769882938030e-01   -5.071296170527928e-06
    6.252204245906778e-04    3.134668385714681e-01    6.400993817304908e-11   -9.315240499650846e-06    1.389521954205551e-01    1.246462973549134e-02    0.000000000000000e+00    1.514112114038801e-01   -3.701424323293567e-06
    1.034356813211845e-03    5.185955983518106e-01    2.937229974816011e-10   -4.366079263704670e-05    1.183816506613956e-01    1.932434803024109e-02    0.000000000000000e+00    1.376629572560572e-01   -6.190633345670715e-07
    1.591140861214257e-03    7.977504826609803e-01    1.085019516746992e-09   -1.592274726059511e-04    9.439211993502490e-02    2.727959816546677e-02    0.000000000000000e+00    1.215131775271250e-01   -6.858142197474493e-07
    2.306854116087109e-03    1.156587722304212e+00    3.348487851700255e-09   -4.627116948174240e-04    6.918065441091417e-02    3.558262077655968e-02    0.000000000000000e+00    1.043012789478928e-01   -7.121067485266197e-07
    3.181382648813180e-03    1.595050196676604e+00    8.826710314947655e-09   -1.092990519025191e-03    4.528440455136929e-02    4.346240655491443e-02    0.000000000000000e+00    8.765480292365101e-02   -9.735096821589240e-07
    4.214587249764312e-03    2.113068110230344e+00    2.032389806870034e-08   -2.161170827489643e-03    2.470067516846088e-02    5.046037454314820e-02    0.000000000000000e+00    7.300104746418977e-02   -1.148256172256445e-06
    5.406303450860905e-03    2.710559003584820e+00    4.153192730342270e-08   -3.677382756382706e-03    8.691532031418056e-03    5.643994274250320e-02    0.000000000000000e+00    6.145545751674326e-02   -1.323967277401528e-06
    6.756341551752310e-03    3.387427766652685e+00    7.610685682319908e-08   -5.509754900889268e-03   -2.345887221576747e-03    6.148524562328370e-02    0.000000000000000e+00    5.363101331026846e-02   -1.333702593954433e-06
    8.264486650013891e-03    4.143566653779763e+00    1.259678466838670e-07   -7.402727887806858e-03   -8.856898005369981e-03    6.574911922914538e-02    0.000000000000000e+00    4.949077715983714e-02   -1.157856021914705e-06
