% Filename : LM_Couette_R0500_100PI_RSTE_uu_prof.dat 
% 
% Description : Terms in Reynolds stress transport equation for u'u'
% 
% Total number of data points  : 128
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent Couette flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Extreme-scale motions in turbulent plane Couette flows, 
%    2018, Journal of Fluid Mechanics, vol. 842, pp. 128-145 
% 
% The paper can be found at http://doi.org/10.1017/jfm.2018.131 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mnlee@sandia.gov) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 15360 
%  Grid (wall-normal)      ny = 256 
%  Grid (spanwise)         nz = 1536 
%  Streamwise domain size  Lx = 100pi 
%  Spanwise domain size    Lz = 5pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 1.00000e-04 
%  channel half width   delta = 1.000 
%  Velocity at wall    U_mean = (+/-) 1.000 
%  Friction vel         u_tau = 5.01370e-02 
%  Re_tau              Re_tau =  501.370 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 3/7/2018.
% 
% 
% 
% Remark: (u_i=u, u_j=u)
% 
%    y/delta              : Grid point in wall-normal direction, Normalized by channel half width 
%    y^+                  : Grid point in wall-normal direction 
%    Production           :  -<u_i' u_k'> dU_j/dU_k + -<u_j' u_k'> dU_i/dx_k 
%    Turbulent Transport  : - d<u_i'u_j'u_k'>/dx_k 
%    Viscous Transport    : nu d^2 <u_i'u_k'> / dx_k dx_k 
%    Pressure Strain      : <p(du_i'/dx_j' + du_j'/dx_i')> 
%    Pressure Transport   : - ( d<pu_i'>/dx_j + d<pu_j'>/dx_i ) 
%    Viscous Dissipation  : 2 nu <du_i'/dx_k du_j'/dx_k> 
%    Balance : Production + Turb_Trans + Visc_Trans + Press_Strain + Press_Trans - Vis_Diss 
% 
% *   Estimated standard deviations of datasets in this file are in the file: LM_Couette_R0500_100PI_RSTE_uu_stdev.dat 
% 
% **  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% *** Analytic values of Pressure_Transport are zero everywhere. These are reported here only for completeness of data with other quantities. 
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                   Production          Turbulent_Transport        Viscous_Transport       Pressure_Strain         Pressure_Transport        Viscous_Dissipation           Balance        
%--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00   -1.531749386489397e-10    4.193063834778070e-01    2.614321076073417e-22    0.000000000000000e+00    4.193084671183981e-01   -2.083793766094466e-06
    1.137017775942883e-05    5.700667374353908e-03    4.150034355974799e-10    1.064956268492559e-09    4.191389258028159e-01    5.765692687788090e-05    0.000000000000000e+00    4.191955550384509e-01    1.029171202593382e-06
    5.684907886405188e-05    2.850242942539999e-02    5.200000607749054e-08    1.216568709113040e-07    4.184751489816061e-01    2.835408386975048e-04    0.000000000000000e+00    4.187549649938530e-01    3.898483327713365e-06
    1.591698193881275e-04    7.980299126064701e-02    1.147629431842495e-06    2.683131042086939e-06    4.170506013348521e-01    7.643425728505022e-04    0.000000000000000e+00    4.178173118205156e-01    1.462847660949063e-06
    3.410564671805227e-04    1.709955214777642e-01    1.139707626112964e-05    2.656419214125442e-05    4.147770314015599e-01    1.527638252359165e-03    0.000000000000000e+00    4.163451079676943e-01   -2.477045372872855e-06
    6.252204245906778e-04    3.134668385714681e-01    7.119817176683259e-05    1.651839854495284e-04    4.117616394986833e-01    2.496893156231641e-03    0.000000000000000e+00    4.144966674837043e-01   -1.752671572985420e-06
    1.034356813211845e-03    5.185955983518106e-01    3.283171825637604e-04    7.558810309973204e-04    4.080377229330061e-01    3.450186375813526e-03    0.000000000000000e+00    4.125721947065594e-01   -8.718417865427597e-08
    1.591140861214257e-03    7.977504826609803e-01    1.220214966705936e-03    2.768290108807417e-03    4.027822540983666e-01    4.002829216790331e-03    0.000000000000000e+00    4.107735121237762e-01    7.626689413342547e-08
    2.306854116087109e-03    1.156587722304212e+00    3.790294660193822e-03    8.348483545060847e-03    3.929335633397053e-01    3.650316169715401e-03    0.000000000000000e+00    4.087224665924135e-01    1.911222618500297e-07
    3.181382648813180e-03    1.595050196676604e+00    1.004937332734269e-02    2.093423417096342e-02    3.719459475562279e-01    1.937860692100930e-03    0.000000000000000e+00    4.048672248568018e-01    1.908898331626219e-07
    4.214587249764312e-03    2.113068110230344e+00    2.322971018815703e-02    4.402716972861386e-02    3.306561313422716e-01   -1.408118326462722e-03    0.000000000000000e+00    3.965045471185614e-01    3.458140184209313e-07
    5.406303450860905e-03    2.710559003584820e+00    4.752539401941390e-02    7.800829485556988e-02    2.618759408382406e-01   -6.429670579971425e-03    0.000000000000000e+00    3.809797627504135e-01    1.963828394901945e-07
    6.756341551752310e-03    3.387427766652685e+00    8.693187972918140e-02    1.167693003587331e-01    1.668846206005720e-01   -1.294385065301300e-02    0.000000000000000e+00    3.576423666800729e-01   -4.166445993769585e-07
    8.264486650013891e-03    4.143566653779763e+00    1.432522482954718e-01    1.478921310577730e-01    5.845114152339227e-02   -2.059848282019521e-02    0.000000000000000e+00    3.289977557576860e-01   -7.177012441017538e-07
    9.930498675355670e-03    4.978855300896238e+00    2.141591286188252e-01    1.580006776057751e-01   -4.343287661075194e-02   -2.895398216808512e-02    0.000000000000000e+00    2.997730165632174e-01   -6.911745420445925e-08
    1.175411242783730e-02    5.893160744676510e+00    2.926557613598508e-01    1.399719454673016e-01   -1.205773868589235e-01   -3.756045721535504e-02    0.000000000000000e+00    2.744887374336554e-01    1.125319218475695e-06
