% Filename : LM_Couette_R0500_100PI_RSTE_vv_prof.dat 
% 
% Description : Terms in Reynolds stress transport equation for v'v'
% 
% Total number of data points  : 128
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent Couette flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Extreme-scale motions in turbulent plane Couette flows, 
%    2018, Journal of Fluid Mechanics, vol. 842, pp. 128-145 
% 
% The paper can be found at http://doi.org/10.1017/jfm.2018.131 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mnlee@sandia.gov) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 15360 
%  Grid (wall-normal)      ny = 256 
%  Grid (spanwise)         nz = 1536 
%  Streamwise domain size  Lx = 100pi 
%  Spanwise domain size    Lz = 5pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 1.00000e-04 
%  channel half width   delta = 1.000 
%  Velocity at wall    U_mean = (+/-) 1.000 
%  Friction vel         u_tau = 5.01370e-02 
%  Re_tau              Re_tau =  501.370 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 3/7/2018.
% 
% 
% 
% Remark: (u_i=v, u_j=v)
% 
%    y/delta              : Grid point in wall-normal direction, Normalized by channel half width 
%    y^+                  : Grid point in wall-normal direction 
%    Production           :  -<u_i' u_k'> dU_j/dU_k + -<u_j' u_k'> dU_i/dx_k 
%    Turbulent Transport  : - d<u_i'u_j'u_k'>/dx_k 
%    Viscous Transport    : nu d^2 <u_i'u_k'> / dx_k dx_k 
%    Pressure Strain      : <p(du_i'/dx_j' + du_j'/dx_i')> 
%    Pressure Transport   : - ( d<pu_i'>/dx_j + d<pu_j'>/dx_i ) 
%    Viscous Dissipation  : 2 nu <du_i'/dx_k du_j'/dx_k> 
%    Balance : Production + Turb_Trans + Visc_Trans + Press_Strain + Press_Trans - Vis_Diss 
% 
% *   Estimated standard deviations of datasets in this file are in the file: LM_Couette_R0500_100PI_RSTE_vv_stdev.dat 
% 
% **  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% *** Analytic values of Production are zero everywhere. These are reported here only for completeness of data with other quantities. 
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                   Production          Turbulent_Transport        Viscous_Transport       Pressure_Strain         Pressure_Transport        Viscous_Dissipation           Balance        
%--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00    5.915715593339901e-13   -1.539605349845735e-09    2.379481408123721e-19   -9.366178784076053e-12    5.302164336483487e-36   -1.548379956832528e-09
    1.137017775942883e-05    5.700667374353908e-03    0.000000000000000e+00   -3.564467259420111e-13    7.262363816515845e-08   -3.081592421826902e-04    3.081349646890396e-04    4.861346656426869e-08   -2.676784963877862e-10
    5.684907886405188e-05    2.850242942539999e-02    0.000000000000000e+00    3.751985319240324e-13    1.800436683838737e-06   -1.526677576794251e-03    1.526079420616238e-03    1.202083861718521e-06    1.970193057086972e-10
    1.591698193881275e-04    7.980299126064701e-02    0.000000000000000e+00   -2.271014151984280e-11    1.373074093084016e-05   -4.186978384446001e-03    4.182443623959404e-03    9.194340721384694e-06    1.617012717437328e-09
    3.410564671805227e-04    1.709955214777642e-01    0.000000000000000e+00   -9.116349853723860e-10    6.001668551759476e-05   -8.646699708276610e-03    8.627095310300125e-03    4.040451788565317e-05    6.858020471376867e-09
    6.252204245906778e-04    3.134668385714681e-01    0.000000000000000e+00   -1.659161875780672e-08    1.867583460974228e-04   -1.496152289172298e-02    1.490166143201869e-02    1.268627421891368e-04    1.755258523236983e-08
    1.034356813211845e-03    5.185955983518106e-01    0.000000000000000e+00   -1.707851043877123e-07    4.576562982678836e-04   -2.277453440605462e-02    2.263240182263048e-02    3.153116343579235e-04    4.129538143626517e-08
    1.591140861214257e-03    7.977504826609803e-01    0.000000000000000e+00   -1.146369989003447e-06    9.321741390407782e-04   -3.128242738225705e-02    3.100775330839773e-02    6.562663136597300e-04    8.738153272063332e-08
    2.306854116087109e-03    1.156587722304212e+00    0.000000000000000e+00   -5.338190334056428e-06    1.617720007976118e-03   -3.923293694627518e-02    3.879629136533719e-02    1.175575120953866e-03    1.611157502108898e-07
    3.181382648813180e-03    1.595050196676604e+00    0.000000000000000e+00   -1.795594456310413e-05    2.439985481290219e-03   -4.540026724701532e-02    4.483273648849411e-02    1.854235124553904e-03    2.636536520011449e-07
    4.214587249764312e-03    2.113068110230344e+00    0.000000000000000e+00   -4.511318558499357e-05    3.269086995322135e-03   -4.905225621668564e-02    4.847088296062632e-02    2.642208781798001e-03    3.917718798198029e-07
    5.406303450860905e-03    2.710559003584820e+00    0.000000000000000e+00   -8.498358302008074e-05    3.965511402819927e-03   -5.001027216253175e-02    4.961418176878915e-02    3.483898654486335e-03    5.387715709104755e-07
    6.756341551752310e-03    3.387427766652685e+00    0.000000000000000e+00   -1.122298602340746e-04    4.426181371280929e-03   -4.854139497027071e-02    4.857363640782780e-02    4.345497381652464e-03    6.955669514798965e-07
    8.264486650013891e-03    4.143566653779763e+00    0.000000000000000e+00   -6.478685632298915e-05    4.608711017844126e-03   -4.515063640895026e-02    4.583764271492378e-02    5.230077603950122e-03    8.528635445266552e-07
    9.930498675355670e-03    4.978855300896238e+00    0.000000000000000e+00    1.519736434817491e-04    4.527788944886060e-03   -4.037106494479163e-02    4.186603115478468e-02    6.173721090443039e-03    1.007707917828442e-06
    1.175411242783730e-02    5.893160744676510e+00    0.000000000000000e+00    6.347292038642486e-04    4.232918777592637e-03   -3.463194840138476e-02    3.699197336370377e-02    7.226504931315365e-03    1.168012460530179e-06
    1.373503762008343e-02    6.886337443704699e+00    0.000000000000000e+00    1.433099214764833e-03    3.783120966844888e-03   -2.823113683955217e-02    3.144564801511413e-02    8.429382445259632e-03    1.348911912049319e-06
    1.587295892349216e-02    7.958227301642201e+00    0.000000000000000e+00    2.505083015324092e-03    3.230766789160793e-03   -2.138148258005840e-02    2.544502017375820e-02    9.797823429057830e-03    1.563969126846046e-06
    1.816753601842991e-02    9.108659692393887e+00    0.000000000000000e+00    3.702544733018686e-03    2.617726825570666e-03   -1.427528691451554e-02    1.927385497432189e-02    1.131702115992640e-02    1.818458469308309e-06
